run_id,condition,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,key_press,viewing_distance_cm,cardWidth_px,final_width_px,scale_factor,item_width,pixels_unit_screen,pixels_per_unit,animation_sequence,responses,button_pressed,value,col_row_answers,correct_response,question_order,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
4,1,"""",call-function,124,637466,0.0-2.0-0.13,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,125,637469,0.0-2.0-1.13,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,126,638471,0.0-2.0-2.13,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,127,639973,0.0-2.0-3.13,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,128,641475,0.0-2.0-4.13,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",animation,129,648584,0.0-2.0-5.13,7101.69,"""","""","""","""","""","""","""","""","""","[{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":322.25},{""stimulus"":""blank"",""time"":562.7449999999953},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":639.8499999999767},{""stimulus"":""blank"",""time"":882},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":960.8699999999953},{""stimulus"":""blank"",""time"":1201.3250000000698},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":1280.5400000000373},{""stimulus"":""blank"",""time"":1520.6300000000047},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":1601.2100000000792},{""stimulus"":""blank"",""time"":1841.390000000014},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":1919.7700000000186},{""stimulus"":""blank"",""time"":2159.960000000079},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":2240.195000000065},{""stimulus"":""blank"",""time"":2480.9150000000373},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":2560.0500000000466},{""stimulus"":""blank"",""time"":2801.695000000065},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":2880.4700000000885},{""stimulus"":""blank"",""time"":3122.155000000028},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":3200.2050000000745},{""stimulus"":""blank"",""time"":3442.015000000014},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":3520.015000000014},{""stimulus"":""blank"",""time"":3760.9799999999814},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":3840.2200000000885},{""stimulus"":""blank"",""time"":4081.780000000028},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":4160.545000000042},{""stimulus"":""blank"",""time"":4401.465000000084},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":4480.555000000051},{""stimulus"":""blank"",""time"":4721.744999999995},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":4800.270000000019},{""stimulus"":""blank"",""time"":5041.090000000084},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":5120.195000000065},{""stimulus"":""blank"",""time"":5361.160000000033},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":5440.040000000037},{""stimulus"":""blank"",""time"":5681.165000000037},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":5760.494999999995},{""stimulus"":""blank"",""time"":6001.780000000028},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":6080.935000000056},{""stimulus"":""blank"",""time"":6322.800000000047},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":6401.335000000079},{""stimulus"":""blank"",""time"":6643.359999999986},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":6720.3450000000885},{""stimulus"":""blank"",""time"":6961.560000000056},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":7040.619999999995}]","[{""key_press"":32,""rt"":7101.619999999995,""stimulus"":""img/015_R_filler_absent.jpg""}]","""","""","3,0","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",image-button-response,130,650860,0.0-2.0-6.13,2271.23,detection grids/015R.jpg,"""","""","""","""","""","""","""","""","""","""",3,"""","""",TRUE,"""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",image-button-response,131,652426,0.0-2.0-7.13,1557.085,detection grids/015R.jpg,"""","""","""","""","""","""","""","""","""","""",0,"""","""",TRUE,"""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",call-function,132,652430,0.0-2.0-0.14,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,133,652434,0.0-2.0-1.14,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,134,653435,0.0-2.0-2.14,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,135,654938,0.0-2.0-3.14,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,136,656446,0.0-2.0-4.14,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",animation,137,670528,0.0-2.0-5.14,14081.155,"""","""","""","""","""","""","""","""","""","[{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":322.32500000006985},{""stimulus"":""blank"",""time"":562.984999999986},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":640.7750000000233},{""stimulus"":""blank"",""time"":882.375},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":961.0700000000652},{""stimulus"":""blank"",""time"":1202.0250000000233},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":1279.7900000000373},{""stimulus"":""blank"",""time"":1521.3100000000559},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":1600.8649999999907},{""stimulus"":""blank"",""time"":1842.1149999999907},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":1920.8800000000047},{""stimulus"":""blank"",""time"":2161.079999999958},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":2241.170000000042},{""stimulus"":""blank"",""time"":2482.0100000000093},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":2560.0400000000373},{""stimulus"":""blank"",""time"":2800.655000000028},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":2879.45000000007},{""stimulus"":""blank"",""time"":3120.109999999986},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":3200.07500000007},{""stimulus"":""blank"",""time"":3441.6500000000233},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":3519.890000000014},{""stimulus"":""blank"",""time"":3761.805000000051},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":3840.359999999986},{""stimulus"":""blank"",""time"":4081.9250000000466},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":4159.849999999977},{""stimulus"":""blank"",""time"":4402.489999999991},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":4480.989999999991},{""stimulus"":""blank"",""time"":4721.994999999995},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":4800.415000000037},{""stimulus"":""blank"",""time"":5042.320000000065},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":5119.880000000005},{""stimulus"":""blank"",""time"":5360.95000000007},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":5440.729999999981},{""stimulus"":""blank"",""time"":5681.925000000047},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":5760.765000000014},{""stimulus"":""blank"",""time"":6001.885000000009},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":6081.425000000047},{""stimulus"":""blank"",""time"":6323.625},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":6400.650000000023},{""stimulus"":""blank"",""time"":6642.635000000009},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":6721.109999999986},{""stimulus"":""blank"",""time"":6962.430000000051},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":7040.349999999977},{""stimulus"":""blank"",""time"":7282.060000000056},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":7360.550000000047},{""stimulus"":""blank"",""time"":7601.959999999963},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":7680.369999999995},{""stimulus"":""blank"",""time"":7921.920000000042},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":8000.45000000007},{""stimulus"":""blank"",""time"":8242.165000000037},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":8319.95000000007},{""stimulus"":""blank"",""time"":8561.270000000019},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":8640.670000000042},{""stimulus"":""blank"",""time"":8882.005000000005},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":8960.255000000005},{""stimulus"":""blank"",""time"":9201.380000000005},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":9279.790000000037},{""stimulus"":""blank"",""time"":9520.785000000033},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":9601.140000000014},{""stimulus"":""blank"",""time"":9842.70000000007},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":9920.63500000001},{""stimulus"":""blank"",""time"":10162.244999999995},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":10240.150000000023},{""stimulus"":""blank"",""time"":10482.23999999999},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":10559.630000000005},{""stimulus"":""blank"",""time"":10801.055000000051},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":10881.030000000028},{""stimulus"":""blank"",""time"":11122.275000000023},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":11199.454999999958},{""stimulus"":""blank"",""time"":11440.535000000033},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":11520.645000000019},{""stimulus"":""blank"",""time"":11761.805000000051},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":11840.20000000007},{""stimulus"":""blank"",""time"":12081.714999999967},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":12159.704999999958},{""stimulus"":""blank"",""time"":12400.670000000042},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":12480.180000000051},{""stimulus"":""blank"",""time"":12722.01000000001},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":12800.344999999972},{""stimulus"":""blank"",""time"":13042.290000000037},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":13120.23999999999},{""stimulus"":""blank"",""time"":13361.280000000028},{""stimulus"":""img/014_L_filler_absent.jpg"",""time"":13439.854999999981},{""stimulus"":""blank"",""time"":13681.339999999967},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":13760.415000000037},{""stimulus"":""blank"",""time"":14002.604999999981},{""stimulus"":""img/014_L_filler_present.jpg"",""time"":14079.920000000042}]","[{""key_press"":32,""rt"":14081.079999999958,""stimulus"":""img/014_L_filler_present.jpg""}]","""","""","1,1","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",image-button-response,138,673896,0.0-2.0-6.14,3357.255,detection grids/014L.jpg,"""","""","""","""","""","""","""","""","""","""",1,"""","""",TRUE,"""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",image-button-response,139,675832,0.0-2.0-7.14,1933.82,detection grids/014L.jpg,"""","""","""","""","""","""","""","""","""","""",1,"""","""",TRUE,"""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",call-function,140,675842,0.0-2.0-0.15,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,141,675844,0.0-2.0-1.15,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,142,676846,0.0-2.0-2.15,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,143,678348,0.0-2.0-3.15,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,144,679850,0.0-2.0-4.15,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",animation,145,690247,0.0-2.0-5.15,10396.515,"""","""","""","""","""","""","""","""","""","[{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":320.51499999989755},{""stimulus"":""blank"",""time"":560.8849999998929},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":640.8849999998929},{""stimulus"":""blank"",""time"":882.6699999999255},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":960.6049999999814},{""stimulus"":""blank"",""time"":1201.219999999972},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":1280.8799999998882},{""stimulus"":""blank"",""time"":1522.8699999999953},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":1601.2399999999907},{""stimulus"":""blank"",""time"":1842.1849999999395},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":1920.204999999958},{""stimulus"":""blank"",""time"":2161.9499999999534},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":2239.929999999935},{""stimulus"":""blank"",""time"":2481.375},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":2561.1699999999255},{""stimulus"":""blank"",""time"":2802.954999999958},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":2880.1049999999814},{""stimulus"":""blank"",""time"":3120.9599999999627},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":3200.384999999893},{""stimulus"":""blank"",""time"":3441.6299999998882},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":3520.125},{""stimulus"":""blank"",""time"":3761.25},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":3839.6399999998976},{""stimulus"":""blank"",""time"":4081.519999999902},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":4160.349999999977},{""stimulus"":""blank"",""time"":4401.179999999935},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":4480.319999999949},{""stimulus"":""blank"",""time"":4721.334999999963},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":4800.329999999958},{""stimulus"":""blank"",""time"":5042.125},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":5120.604999999981},{""stimulus"":""blank"",""time"":5362.114999999991},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":5440.594999999972},{""stimulus"":""blank"",""time"":5681.974999999977},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":5760.879999999888},{""stimulus"":""blank"",""time"":6001.939999999944},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":6082.9349999999395},{""stimulus"":""blank"",""time"":6323.784999999916},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":6401.369999999995},{""stimulus"":""blank"",""time"":6642.614999999991},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":6720.439999999944},{""stimulus"":""blank"",""time"":6962.094999999972},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":7040.209999999963},{""stimulus"":""blank"",""time"":7281.7799999999115},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":7360.599999999977},{""stimulus"":""blank"",""time"":7602.0449999999255},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":7680.274999999907},{""stimulus"":""blank"",""time"":7922.179999999935},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":8000.1699999999255},{""stimulus"":""blank"",""time"":8241.219999999972},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":8320.709999999963},{""stimulus"":""blank"",""time"":8562.319999999949},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":8640.30999999994},{""stimulus"":""blank"",""time"":8882.204999999958},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":8960.78999999992},{""stimulus"":""blank"",""time"":9202.494999999995},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":9281.074999999953},{""stimulus"":""blank"",""time"":9522.899999999907},{""stimulus"":""img/06_R_filler_absent.jpg"",""time"":9599.824999999953},{""stimulus"":""blank"",""time"":9841.61499999999},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":9920.644999999902},{""stimulus"":""blank"",""time"":10162.659999999916},{""stimulus"":""img/06_R_filler_present.jpg"",""time"":10240.209999999963}]","[{""key_press"":32,""rt"":10396.445000000065,""stimulus"":""img/06_R_filler_present.jpg""}]","""","""","3,2","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",image-button-response,146,693048,0.0-2.0-6.15,2797.16,detection grids/06R.jpg,"""","""","""","""","""","""","""","""","""","""",3,"""","""",TRUE,"""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",image-button-response,147,694759,0.0-2.0-7.15,1708.56,detection grids/06R.jpg,"""","""","""","""","""","""","""","""","""","""",2,"""","""",TRUE,"""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",call-function,148,694762,0.0-2.0-0.16,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,149,694765,0.0-2.0-1.16,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,150,695767,0.0-2.0-2.16,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,151,697269,0.0-2.0-3.16,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,152,698771,0.0-2.0-4.16,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",animation,153,702344,0.0-2.0-5.16,3571.67,"""","""","""","""","""","""","""","""","""","[{""stimulus"":""img/07_R_filler_absent.jpg"",""time"":321.5899999999674},{""stimulus"":""blank"",""time"":561.7849999999162},{""stimulus"":""img/07_R_filler_absent.jpg"",""time"":640.3049999999348},{""stimulus"":""blank"",""time"":881.3549999999814},{""stimulus"":""img/07_R_filler_present.jpg"",""time"":960.1350000000093},{""stimulus"":""blank"",""time"":1200.3099999999395},{""stimulus"":""img/07_R_filler_present.jpg"",""time"":1281.3999999999069},{""stimulus"":""blank"",""time"":1521.609999999986},{""stimulus"":""img/07_R_filler_absent.jpg"",""time"":1600.329999999958},{""stimulus"":""blank"",""time"":1841.9649999999674},{""stimulus"":""img/07_R_filler_absent.jpg"",""time"":1920.7699999999022},{""stimulus"":""blank"",""time"":2162.064999999944},{""stimulus"":""img/07_R_filler_present.jpg"",""time"":2241.194999999949},{""stimulus"":""blank"",""time"":2482.2149999999674},{""stimulus"":""img/07_R_filler_present.jpg"",""time"":2560.109999999986},{""stimulus"":""blank"",""time"":2801.399999999907},{""stimulus"":""img/07_R_filler_absent.jpg"",""time"":2879.694999999949},{""stimulus"":""blank"",""time"":3121.5050000000047},{""stimulus"":""img/07_R_filler_absent.jpg"",""time"":3200.5749999999534},{""stimulus"":""blank"",""time"":3442.2949999999255},{""stimulus"":""img/07_R_filler_present.jpg"",""time"":3520.564999999944}]","[{""key_press"":32,""rt"":3571.5899999999674,""stimulus"":""img/07_R_filler_present.jpg""}]","""","""","2,2","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",image-button-response,154,704439,0.0-2.0-6.16,2091.95,detection grids/07R.jpg,"""","""","""","""","""","""","""","""","""","""",2,"""","""",TRUE,"""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",image-button-response,155,706887,0.0-2.0-7.16,2445.985,detection grids/07R.jpg,"""","""","""","""","""","""","""","""","""","""",2,"""","""",TRUE,"""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",call-function,156,706893,0.0-2.0-0.17,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,157,706896,0.0-2.0-1.17,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,158,707897,0.0-2.0-2.17,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,159,709398,0.0-2.0-3.17,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
4,1,"""",html-keyboard-response,160,710900,0.0-2.0-4.17,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 11:44,68.184.194.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Macintosh,Firefox,48,OS X,10.6
