run_id,condition,success,trial_type,trial_index,time_elapsed,internal_node_id,id,distance,width,train_repeats,card_width_px,condition,value,final_width_px,scale_factor,item_width,pixels_unit_screen,pixels_per_unit,animation_sequence,responses,rt,stimulus,stimulus_side,key_press,acc,animation_performance,bProblem,sProblem,trial_began,training,timing_response,fade_out_time,fade_in_time,fade_out_length,stimulus_alpha,timing_post_trial,within_ITI,trial,button_pressed,col_row_answers,cb_trial,correct_response,question_order,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
1,1,"""",html-keyboard-response,34,117442,0.0-6.0-0.0-0.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",15910.215,"<p style='font-size: 28px;' align='justify'>In this part you will be asked to find a single flickering object within a scene.    Each time you will be presented with one scene. This scene will be static, except for one single object that will be appearing and disappearing.    Your goal will be to detect this object as quickly and accurately as you can.</p>    <p style='font-size: 28px;' align='justify'>We will ask you to place your finger over the space bar, and once you have found the object press the space bar <b>as quickly as possible.</b></p>    <p style='font-size: 28px;' align='justify'>For each scene, you will have up to 60 seconds to do so. After that you will be asked about the location of the object.</P>    <br>    <p style='font-size: 28px;'>We will now continue with a short practice before starting the task.</p>    <br>    <p style='font-size: 24px;'><i>Press the space bar to continue</i></p>","""",32,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",animation,35,123332,0.0-6.0-1.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","[{""stimulus"":""img/demo1_absent.jpg"",""time"":501.25000000116415},{""stimulus"":""img/demo1_absent.jpg"",""time"":1002.0450000010896},{""stimulus"":""img/demo1_present.jpg"",""time"":1501.5050000220072},{""stimulus"":""img/demo1_present.jpg"",""time"":2001.7900000093505},{""stimulus"":""img/demo1_absent.jpg"",""time"":2501.8400000117254},{""stimulus"":""img/demo1_absent.jpg"",""time"":3001.875000016298},{""stimulus"":""img/demo1_present.jpg"",""time"":3501.524999999674},{""stimulus"":""img/demo1_present.jpg"",""time"":4002.4499999999534},{""stimulus"":""img/demo1_absent.jpg"",""time"":4501.264999998966},{""stimulus"":""img/demo1_absent.jpg"",""time"":5001.9500000053085},{""stimulus"":""img/demo1_present.jpg"",""time"":5501.310000021476}]","[{""key_press"":32,""rt"":5884.455000021262,""stimulus"":""img/demo1_present.jpg""}]",5884.675,1,o,"""","""","""","""","""","""",TRUE,"""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,36,125095,0.0-6.0-2.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",1758.675,detection grids/demo1.jpg,"""","""","""","""","""","""","""",TRUE,"""","""","""","""","""","""","""","""",2,"""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,37,126078,0.0-6.0-3.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",979.91,detection grids/demo1.jpg,"""","""","""","""","""","""","""",TRUE,"""","""","""","""","""","""","""","""",2,"""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,38,129570,0.0-6.0-4.0-0.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",3491.96,"<p style='font-size: 28px;'>That was easy, right?</p>                <p style='font-size: 28px;'>Now let's have another practice. This time it will be a bit more difficult.</p>                <p style='font-size: 24px;'><i>Press the space bar to continue</i></p>","""",32,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",animation,39,133365,0.0-6.0-5.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","[{""stimulus"":""img/demo2_absent.jpg"",""time"":321.3500000128988},{""stimulus"":""blank"",""time"":563.945000001695},{""stimulus"":""img/demo2_absent.jpg"",""time"":642.4100000003818},{""stimulus"":""blank"",""time"":883.3600000070874},{""stimulus"":""img/demo2_present.jpg"",""time"":961.5050000138581},{""stimulus"":""blank"",""time"":1203.1950000091456},{""stimulus"":""img/demo2_present.jpg"",""time"":1281.9799999997485},{""stimulus"":""blank"",""time"":1523.444999998901},{""stimulus"":""img/demo2_absent.jpg"",""time"":1601.6100000124425},{""stimulus"":""blank"",""time"":1842.5900000147521},{""stimulus"":""img/demo2_absent.jpg"",""time"":1922.6849999977276},{""stimulus"":""blank"",""time"":2163.7599999958184},{""stimulus"":""img/demo2_present.jpg"",""time"":2241.280000016559},{""stimulus"":""blank"",""time"":2482.1450000163168},{""stimulus"":""img/demo2_present.jpg"",""time"":2561.6350000200327},{""stimulus"":""blank"",""time"":2802.8550000162795},{""stimulus"":""img/demo2_absent.jpg"",""time"":2881.6050000023097},{""stimulus"":""blank"",""time"":3122.6949999982025},{""stimulus"":""img/demo2_absent.jpg"",""time"":3201.6100000182632},{""stimulus"":""blank"",""time"":3453.1049999932293},{""stimulus"":""img/demo2_present.jpg"",""time"":3521.5250000183005},{""stimulus"":""blank"",""time"":3763.440000009723}]","[{""key_press"":32,""rt"":3788.044999993872,""stimulus"":""blank""}]",3788.115,2,o,"""","""","""","""","""","""",TRUE,"""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-keyboard-response,40,138636,0.0-6.0-6.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",5266.735,detection grids/demo2.jpg,"""",32,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,41,141142,0.0-6.0-7.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",2502.56,detection grids/demo2.jpg,"""","""","""","""","""","""","""",TRUE,"""","""","""","""","""","""","""","""",0,"""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,42,142334,0.0-6.0-8.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",1190.59,detection grids/demo2.jpg,"""","""","""","""","""","""","""",TRUE,"""","""","""","""","""","""","""","""",1,"""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,43,242076,0.0-6.0-9.0-0.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",99739.67,<p style='font-size: 28px;'>Great! You are now ready to continue to the task.</p>                <p style='font-size: 28px;'>You will now be shown a series of similar trials one after another.</p>                <p style='font-size: 28px;'>It will take about 10-15 minutes until the next break.</p>                <p style='font-size: 28px;'>We ask you to keep your finger over the space bar and stay concentrated the whole time.</p>                <p style='font-size: 24px;'><i>Press the space bar when ready</i></p>,"""",32,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",call-function,44,242079,0.0-7.0-0.0,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,45,242086,0.0-7.0-1.0,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,46,243086,0.0-7.0-2.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,47,244088,0.0-7.0-3.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,48,245089,0.0-7.0-4.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,TRUE,animation,49,247333,0.0-7.0-5.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","[{""stimulus"":""img/01_L_filler_absent.jpg"",""time"":321.10000000102445},{""stimulus"":""blank"",""time"":561.4950000017416},{""stimulus"":""img/01_L_filler_absent.jpg"",""time"":640.625},{""stimulus"":""blank"",""time"":881.3899999950081},{""stimulus"":""img/01_L_filler_present.jpg"",""time"":960.9749999945052},{""stimulus"":""blank"",""time"":1201.9750000035856},{""stimulus"":""img/01_L_filler_present.jpg"",""time"":1281.0949999839067},{""stimulus"":""blank"",""time"":1522.7299999969546},{""stimulus"":""img/01_L_filler_absent.jpg"",""time"":1601.8000000040047},{""stimulus"":""blank"",""time"":1842.739999992773},{""stimulus"":""img/01_L_filler_absent.jpg"",""time"":1920.9949999931268},{""stimulus"":""blank"",""time"":2162.209999980405},{""stimulus"":""img/01_L_filler_present.jpg"",""time"":2240.8350000041537}]","[{""key_press"":32,""rt"":2242.1850000100676,""stimulus"":""img/01_L_filler_present.jpg""}]",2242.24,1,L,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","1,1",1,"""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,50,249413,0.0-7.0-6.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",2072.285,detection grids/01L.jpg,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",1,"""","""",TRUE,"""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,51,249869,0.0-7.0-7.0,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",454.59,detection grids/01L.jpg,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",1,"""","""",TRUE,"""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",call-function,52,249872,0.0-7.0-0.1,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,53,249875,0.0-7.0-1.1,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,54,250876,0.0-7.0-2.1,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,55,251879,0.0-7.0-3.1,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,56,252881,0.0-7.0-4.1,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,TRUE,animation,57,253990,0.0-7.0-5.1,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","[{""stimulus"":""img/03_R_filler_absent.jpg"",""time"":321.63000002037734},{""stimulus"":""blank"",""time"":562.275000003865},{""stimulus"":""img/03_R_filler_absent.jpg"",""time"":641.9650000170805},{""stimulus"":""blank"",""time"":882.7500000188593},{""stimulus"":""img/03_R_filler_present.jpg"",""time"":961.6450000030454}]","[{""key_press"":32,""rt"":1107.9399999871384,""stimulus"":""img/03_R_filler_present.jpg""}]",1108,3,R,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2,2",2,"""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,58,255646,0.0-7.0-6.1,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",1649.69,detection grids/03R.jpg,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",2,"""","""",TRUE,"""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,59,255840,0.0-7.0-7.1,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",192.4,detection grids/03R.jpg,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",2,"""","""",TRUE,"""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",call-function,60,255842,0.0-7.0-0.2,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,61,255845,0.0-7.0-1.2,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,62,256846,0.0-7.0-2.2,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,63,257850,0.0-7.0-3.2,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,64,258852,0.0-7.0-4.2,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,TRUE,animation,65,260019,0.0-7.0-5.2,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","[{""stimulus"":""img/02_L_filler_absent.jpg"",""time"":321.33999999496154},{""stimulus"":""blank"",""time"":561.9000000006054},{""stimulus"":""img/02_L_filler_absent.jpg"",""time"":641.9349999923725},{""stimulus"":""blank"",""time"":883.4900000074413},{""stimulus"":""img/02_L_filler_present.jpg"",""time"":960.6900000071619}]","[{""key_press"":32,""rt"":1166.220000013709,""stimulus"":""img/02_L_filler_present.jpg""}]",1166.285,2,L,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","1,3",3,"""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,66,261749,0.0-7.0-6.2,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",1723.67,detection grids/02L.jpg,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",1,"""","""",TRUE,"""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,67,262653,0.0-7.0-7.2,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",902.66,detection grids/02L.jpg,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",3,"""","""",TRUE,"""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",call-function,68,262655,0.0-7.0-0.3,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,69,262659,0.0-7.0-1.3,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,70,263660,0.0-7.0-2.3,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,71,264663,0.0-7.0-3.3,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,72,265666,0.0-7.0-4.3,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",null,"<p style=""font-size: 48px;"">ready?</p>","""",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,TRUE,animation,73,266914,0.0-7.0-5.3,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","[{""stimulus"":""img/04_R_filler_absent.jpg"",""time"":321.974999998929},{""stimulus"":""blank"",""time"":562.7500000118744},{""stimulus"":""img/04_R_filler_absent.jpg"",""time"":641.4600000134669},{""stimulus"":""blank"",""time"":882.3250000132248},{""stimulus"":""img/04_R_filler_present.jpg"",""time"":961.6500000120141},{""stimulus"":""blank"",""time"":1203.0200000153854}]","[{""key_press"":32,""rt"":1247.2849999903701,""stimulus"":""blank""}]",1247.35,4,R,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2,0",4,"""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,74,268798,0.0-7.0-6.3,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",1877.13,detection grids/04R.jpg,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",2,"""","""",TRUE,"""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",image-button-response,75,269719,0.0-7.0-7.3,yuval,28.301,387,1,387,2,"""","""","""","""","""","""","""","""",919.125,detection grids/04R.jpg,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0,"""","""",TRUE,"""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",call-function,76,269724,0.0-7.0-0.4,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
1,1,"""",html-keyboard-response,77,269727,0.0-7.0-1.4,yuval,28.301,387,1,387,2,[object Object],"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",12/11/2020 13:21,188.120.158.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",WebKit,Chrome,87.0.4280.88,Windows,10
